date,year,quarter,month,month_name,year_month,week_number,day,day_of_week,day_of_week_num,is_weekend,is_month_end,country,region,complex,brand,budget,actual_revenue,variance_budget,variance_budget_pct,sdlm_revenue,sdlm_revenue_var,sdlm_revenue_var_pct,sdly_revenue,sdly_revenue_var,sdly_revenue_var_pct,customer_count,sdlm_customer_count,sdly_customer_count,avg_spend,sdlm_avg_spend,sdly_avg_spend,is_synthetic
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,BON MARCHE,GALITOS,520.3949464,466.25,-54.14494639,-10.40458728,250.25,216,86.31368631,0,466.25,,44,27,0,10.59659091,9.268518519,,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,BON MARCHE,PIZZA INN,2725.726618,1490.75,-1234.976618,-45.30816149,1005.25,485.5,48.29644367,0,1490.75,,98,74,0,15.21173469,13.58445946,,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1360.425285,1482.5,122.0747146,8.973275926,1614.75,-132.25,-8.19012231,1281.25,201.25,15.70731707,153,167,175,9.689542484,9.669161677,7.321428571,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,1041.643962,652.75,-388.8939622,-37.33463413,698.25,-45.5,-6.516290727,785,-132.25,-16.84713376,182,169,178,3.586538462,4.131656805,4.41011236,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,1141.937868,562.75,-579.1878684,-50.71973567,769.75,-207,-26.891848,587.5,-24.75,-4.212765957,62,77,65,9.076612903,9.996753247,9.038461538,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,3667.78673,3012,-655.7867299,-17.87963091,2876.25,135.75,4.719687093,2672.32,339.68,12.71105257,220,180,193,13.69090909,15.97916667,13.84621762,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,2355.697808,1977.75,-377.9478085,-16.04398523,1826.25,151.5,8.295687885,1663,314.75,18.9266386,232,200,179,8.524784483,9.13125,9.290502793,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,476.8986385,374,-102.8986385,-21.5766266,406.5,-32.5,-7.995079951,331,43,12.99093656,79,74,54,4.734177215,5.493243243,6.12962963,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1151.511987,1483.75,332.2380129,28.85232778,949.5,534.25,56.26645603,1187.5,296.25,24.94736842,157,105,108,9.450636943,9.042857143,10.99537037,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,5641.67606,4643.75,-997.92606,-17.68846792,3218.5,1425.25,44.28305111,3472.5,1171.25,33.72930166,301,232,244,15.42774086,13.87284483,14.23155738,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,KIN ALILAC,CHICKEN INN,277.0413357,689.25,412.2086643,148.7895888,0,689.25,,0,689.25,,87,0,0,7.922413793,,,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,KIN ALILAC,CREAMY INN,138.047737,101,-37.04773701,-26.83690281,0,101,,0,101,,28,0,0,3.607142857,,,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,KIN ALILAC,PIZZA INN,608.7264066,1139.25,530.5235934,87.15304407,0,1139.25,,0,1139.25,,70,0,0,16.275,,,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,972.8950058,1268.5,295.6049942,30.38405917,921.25,347.25,37.69335142,906.25,362.25,39.97241379,161,126,141,7.878881988,7.311507937,6.427304965,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,494.5626456,479.5,-15.06264563,-3.045649678,407,72.5,17.81326781,452.25,27.25,6.025428413,110,110,121,4.359090909,3.7,3.737603306,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,614.5899189,476.75,-137.8399189,-22.42794987,498.5,-21.75,-4.363089268,432,44.75,10.3587963,61,65,82,7.81557377,7.669230769,5.268292683,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,2178.013972,1871,-307.0139724,-14.09605155,1514.5,356.5,23.53912182,1788,83,4.642058166,161,141,175,11.62111801,10.74113475,10.21714286,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,778.1705539,665.5,-112.6705539,-14.47890225,960.75,-295.25,-30.73119958,617,48.5,7.860615883,71,93,86,9.373239437,10.33064516,7.174418605,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CREAMY INN,40.99581953,116.5,75.50418047,184.1753167,167.5,-51,-30.44776119,27.5,89,323.6363636,32,43,9,3.640625,3.895348837,3.055555556,0
22/12/2021,2021,4,12,December,2021-12,51,22,Wednesday,2,0,0,DRC,KINSHASA,OASIS,PIZZA INN,2057.934811,1872.5,-185.434811,-9.010723276,2008.75,-136.25,-6.78282514,1510.25,362.25,23.98609502,146,148,111,12.82534247,13.57263514,13.60585586,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,BON MARCHE,CHICKEN INN,812.640123,533.25,-279.390123,-34.38054744,506.25,27,5.333333333,0,533.25,,58,57,0,9.193965517,8.881578947,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,BON MARCHE,CREAMY INN,431.6775559,220.75,-210.9275559,-48.86229386,231.5,-10.75,-4.64362851,0,220.75,,57,46,0,3.872807018,5.032608696,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,BON MARCHE,GALITOS,548.9228319,332.75,-216.1728319,-39.381279,390,-57.25,-14.67948718,0,332.75,,34,30,0,9.786764706,13,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,BON MARCHE,PIZZA INN,1967.100226,2091.5,124.3997744,6.324018103,1844.5,247,13.39116292,0,2091.5,,129,111,0,16.21317829,16.61711712,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1203.276485,1562.75,359.4735152,29.87455666,2030.25,-467.5,-23.02672085,1264.5,298.25,23.58639779,206,207,182,7.586165049,9.807971014,6.947802198,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,855.4105512,695.75,-159.6605512,-18.66478628,834,-138.25,-16.57673861,798.93,-103.18,-12.91477351,188,193,160,3.700797872,4.321243523,4.9933125,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,930.7045841,808.25,-122.4545841,-13.15719146,1133.5,-325.25,-28.69430966,681.25,127,18.64220183,78,99,73,10.36217949,11.44949495,9.332191781,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,2708.583047,5043,2334.416953,86.18591022,6359,-1316,-20.69507784,4123.75,919.25,22.29160352,288,369,253,17.51041667,17.23306233,16.29940711,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,2027.27155,2482.75,455.4784502,22.46755992,1622.25,860.5,53.04361227,1669.25,813.5,48.73446158,219,195,212,11.33675799,8.319230769,7.873820755,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,623.0562391,301.5,-321.5562391,-51.60950472,248,53.5,21.57258065,415.5,-114,-27.4368231,86,57,77,3.505813953,4.350877193,5.396103896,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1207.032533,1356.75,149.7174669,12.40376401,1096.5,260.25,23.73461012,1312.75,44,3.351742525,117,123,132,11.59615385,8.914634146,9.945075758,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,6076.322401,6340.75,264.4275994,4.351770396,5500.5,840.25,15.27588401,5537.25,803.5,14.51081313,408,368,325,15.54105392,14.94701087,17.03769231,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,KIN ALILAC,CHICKEN INN,256.3466181,698,441.6533819,172.2875789,0,698,,0,698,,84,0,0,8.30952381,,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,KIN ALILAC,CREAMY INN,114.6597555,106,-8.659755463,-7.552567532,0,106,,0,106,,25,0,0,4.24,,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,KIN ALILAC,PIZZA INN,463.5862267,2118.5,1654.913773,356.9807898,0,2118.5,,0,2118.5,,145,0,0,14.61034483,,,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,900.2206973,1067.5,167.2793027,18.58203252,1414.75,-347.25,-24.54497261,1080.5,-13,-1.203146691,163,167,165,6.549079755,8.471556886,6.548484848,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,410.7740789,560.25,149.4759211,36.38883971,381.5,178.75,46.85452163,361.25,199,55.08650519,137,106,98,4.089416058,3.599056604,3.68622449,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,532.970264,685.25,152.279736,28.57190097,847.25,-162,-19.12068457,577.25,108,18.70939801,101,84,90,6.784653465,10.08630952,6.413888889,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1658.704581,3985,2326.295419,140.2477238,4060.25,-75.25,-1.853334154,2351.25,1633.75,69.48431685,300,262,230,13.28333333,15.4971374,10.22282609,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,1213.290231,979.75,-233.5402314,-19.24850505,770,209.75,27.24025974,962,17.75,1.845114345,111,82,124,8.826576577,9.390243902,7.758064516,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,OASIS,CREAMY INN,149.0757074,138.5,-10.57570738,-7.094185611,111.5,27,24.21524664,100,38.5,38.5,45,32,21,3.077777778,3.484375,4.761904762,0
23/12/2021,2021,4,12,December,2021-12,51,23,Thursday,3,0,0,DRC,KINSHASA,OASIS,PIZZA INN,3341.546526,3135.25,-206.2965256,-6.173684073,2535.75,599.5,23.64192054,2452.25,683,27.85197268,229,181,132,13.69104803,14.00966851,18.57765152,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,BON MARCHE,CHICKEN INN,749.1131017,626.25,-122.8631017,-16.40114175,356.75,269.5,75.54309741,0,626.25,,70,48,0,8.946428571,7.432291667,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,BON MARCHE,CREAMY INN,396.2369062,217.25,-178.9869062,-45.17168982,244.75,-27.5,-11.23595506,0,217.25,,47,62,0,4.622340426,3.947580645,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,BON MARCHE,GALITOS,628.0607519,652,23.93924813,3.811613456,709,-57,-8.039492243,0,652,,46,55,0,14.17391304,12.89090909,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,BON MARCHE,PIZZA INN,2045.090113,2275.25,230.1598868,11.25426627,1734.5,540.75,31.17613145,0,2275.25,,131,112,0,17.36832061,15.48660714,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1184.588434,1517,332.4115662,28.06135504,1560.75,-43.75,-2.803139516,4246.5,-2729.5,-64.27646297,186,184,463,8.155913978,8.482336957,9.171706263,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,816.0409461,1033.25,217.2090539,26.61742096,795,238.25,29.96855346,3886.93,-2853.68,-73.41732421,209,189,509,4.943779904,4.206349206,7.636404715,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,1502.934584,1375.75,-127.1845842,-8.462416498,1476.25,-100.5,-6.807790008,1810.5,-434.75,-24.01270367,102,189,196,13.4877451,7.810846561,9.237244898,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,3337.908458,4753,1415.091542,42.39455814,3155.8,1597.2,50.61157234,10072.75,-5319.75,-52.81328336,278,215,593,17.0971223,14.67813953,16.98608769,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,1868.792391,2087.25,218.4576087,11.68977408,2286.75,-199.5,-8.72417186,6716.25,-4629,-68.92238973,219,254,691,9.530821918,9.002952756,9.719609262,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,571.903434,313.5,-258.403434,-45.1830534,470.5,-157,-33.36875664,1849.5,-1536,-83.04947283,83,103,352,3.777108434,4.567961165,5.254261364,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1381.049787,2227,845.9502128,61.25414309,2229.75,-2.75,-0.123332212,2081.25,145.75,7.003003003,199,182,296,11.19095477,12.25137363,7.03125,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,6317.231173,7689.5,1372.268827,21.72263115,4317.25,3372.25,78.11106607,14452.25,-6762.75,-46.79375184,383,302,682,20.0770235,14.2955298,21.1909824,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,KIN ALILAC,CHICKEN INN,271.0999206,726.75,455.6500794,168.0745897,0,726.75,,0,726.75,,91,0,0,7.986263736,,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,KIN ALILAC,CREAMY INN,120.4915029,165,44.50849708,36.93911687,0,165,,0,165,,28,0,0,5.892857143,,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,KIN ALILAC,PIZZA INN,521.4898101,1819.75,1298.26019,248.9521683,0,1819.75,,0,1819.75,,119,0,0,15.29201681,,,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,952.0303464,1724.5,772.4696536,81.1391839,1069.25,655.25,61.28127192,2106.25,-381.75,-18.12462908,206,142,232,8.371359223,7.529929577,9.078663793,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,431.6665941,623.5,191.8334059,44.44017872,459.75,163.75,35.61718325,1427.25,-803.75,-56.314591,126,110,228,4.948412698,4.179545455,6.259868421,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,1269.495461,1418,148.5045386,11.69791804,854,564,66.04215457,1212,206,16.99669967,131,78,139,10.82442748,10.94871795,8.71942446,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1865.882736,2793.75,927.8672643,49.72805882,1973.25,820.5,41.58114785,5262,-2468.25,-46.90706956,213,171,320,13.11619718,11.53947368,16.44375,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,851.6364125,804.5,-47.13641246,-5.534804732,839.75,-35.25,-4.19767788,2196.75,-1392.25,-63.37771708,82,92,255,9.81097561,9.127717391,8.614705882,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,OASIS,CREAMY INN,87.20928882,153,65.79071118,75.44002717,102,51,50,850.5,-697.5,-82.01058201,32,26,151,4.78125,3.923076923,5.632450331,0
24/12/2021,2021,4,12,December,2021-12,51,24,Friday,4,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1977.538748,2386.75,409.2112518,20.69295745,1963.75,423,21.54042011,4716.75,-2330,-49.39842052,167,149,319,14.29191617,13.1795302,14.78605016,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,BON MARCHE,CHICKEN INN,3247.349191,3200,-47.34919066,-1.458087439,851.25,2348.75,275.917768,0,3200,,275,82,0,11.63636364,10.38109756,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,BON MARCHE,CREAMY INN,2174.261013,1876,-298.2610134,-13.71781086,323.25,1552.75,480.3557618,0,1876,,455,96,0,4.123076923,3.3671875,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,BON MARCHE,GALITOS,1619.661774,1962.75,343.0882256,21.18270809,601.5,1361.25,226.3092269,0,1962.75,,147,53,0,13.35204082,11.3490566,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,BON MARCHE,PIZZA INN,5947.990302,7169.75,1221.759698,20.54071437,2282.75,4887,214.08389,0,7169.75,,337,139,0,21.27522255,16.42266187,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,CARREFOUR,CHICKEN INN,4388.142506,4781.75,393.6074935,8.969797424,2313,2468.75,106.7336792,1251.25,3530.5,282.1578422,433,228,140,11.04330254,10.14473684,8.9375,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,CARREFOUR,CREAMY INN,4688.889183,4466.75,-222.1391831,-4.737565219,1044,3422.75,327.8496169,701.5,3765.25,536.7426942,509,210,167,8.775540275,4.971428571,4.200598802,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,CARREFOUR,GALITOS,3185.395652,2339.25,-846.1456522,-26.5632827,1079.75,1259.5,116.6473721,515.5,1823.75,353.7827352,205,94,64,11.41097561,11.48670213,8.0546875,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,CARREFOUR,PIZZA INN,10190.67267,11804,1613.32733,15.83141155,4523,7281,160.9772275,3569.25,8234.75,230.7137354,661,301,257,17.85779123,15.02657807,13.8881323,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,JUNCTION,CHICKEN INN,8101.075052,7888,-213.0750522,-2.630207112,2965.25,4922.75,166.0146699,1610.25,6277.75,389.8618227,698,287,201,11.3008596,10.33188153,8.01119403,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,JUNCTION,CREAMY INN,3138.191623,2079.5,-1058.691623,-33.73572268,689.5,1390,201.595359,494,1585.5,320.951417,439,113,106,4.73690205,6.101769912,4.660377358,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,JUNCTION,GALITOS,3561.492327,3568.25,6.757672734,0.189742729,1413.5,2154.75,152.4407499,949.75,2618.5,275.7041327,393,120,113,9.079516539,11.77916667,8.404867257,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,JUNCTION,PIZZA INN,18373.19026,16376.25,-1996.940261,-10.86877256,7042.5,9333.75,132.5346113,5126.25,11250,219.4586686,787,312,320,20.80844981,22.57211538,16.01953125,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,KIN ALILAC,CHICKEN INN,790.1333098,1711,920.8666902,116.5457371,0,1711,,0,1711,,157,0,0,10.89808917,,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,KIN ALILAC,CREAMY INN,539.4718271,638.88,99.40817292,18.42694427,0,638.88,,0,638.88,,100,0,0,6.3888,,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,KIN ALILAC,PIZZA INN,1405.397581,4077,2671.602419,190.0958459,0,4077,,0,4077,,197,0,0,20.69543147,,,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,2774.736661,3146.75,372.0133388,13.40715838,1824,1322.75,72.5191886,801.5,2345.25,292.6076107,272,211,124,11.56893382,8.644549763,6.463709677,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,LA PIAZZA,CREAMY INN,1932.683721,1703.25,-229.433721,-11.87125025,561.75,1141.5,203.2042724,423.75,1279.5,301.9469027,260,152,106,6.550961538,3.695723684,3.997641509,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,LA PIAZZA,GALITOS,1838.114925,1655.5,-182.614925,-9.934902463,789,866.5,109.8225602,415.25,1240.25,298.6754967,141,96,66,11.74113475,8.21875,6.291666667,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,LA PIAZZA,PIZZA INN,5028.491511,6447.75,1419.258489,28.22433897,2997.25,3450.5,115.1221953,1948.73,4499.02,230.8693354,352,230,184,18.31747159,13.03152174,10.59092391,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,OASIS,CHICKEN INN,2770.577251,3046.75,276.1727485,9.968058041,1084.5,1962.25,180.9359152,595.25,2451.5,411.8437631,361,118,74,8.439750693,9.190677966,8.043918919,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,OASIS,CREAMY INN,1267.888891,1331,63.11110871,4.977652943,159.5,1171.5,734.4827586,147.5,1183.5,802.3728814,304,51,29,4.378289474,3.12745098,5.086206897,0
25/12/2021,2021,4,12,December,2021-12,51,25,Saturday,5,1,1,DRC,KINSHASA,OASIS,PIZZA INN,6427.256428,7392.75,965.4935723,15.02186171,3484.25,3908.5,112.1762216,1980,5412.75,273.3712121,502,237,146,14.72659363,14.70147679,13.56164384,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,BON MARCHE,CHICKEN INN,1750.372969,1567.5,-182.8729688,-10.44765727,2013.25,-445.75,-22.14081709,0,1567.5,,140,172,0,11.19642857,11.70494186,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,BON MARCHE,CREAMY INN,750.9436368,583.75,-167.1936368,-22.26447214,712,-128.25,-18.01264045,0,583.75,,153,205,0,3.815359477,3.473170732,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,BON MARCHE,GALITOS,1124.624147,1332.25,207.6258531,18.46179932,911.5,420.75,46.16017553,0,1332.25,,98,91,0,13.59438776,10.01648352,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,BON MARCHE,PIZZA INN,4049.519913,3538.5,-511.0199127,-12.61927151,3798.25,-259.75,-6.838675706,0,3538.5,,191,219,0,18.52617801,17.34360731,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,CARREFOUR,CHICKEN INN,2501.661236,2409.5,-92.16123553,-3.684001424,3722.5,-1313,-35.27199463,1823.5,586,32.13600219,277,329,220,8.698555957,11.31458967,8.288636364,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,CARREFOUR,CREAMY INN,1592.192171,1711.25,119.0578289,7.477604216,1632.75,78.5,4.807839535,1334.75,376.5,28.2075295,271,248,230,6.314575646,6.583669355,5.80326087,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,CARREFOUR,GALITOS,1943.056076,1993.75,50.69392409,2.608978954,1697.75,296,17.43484023,1227.25,766.5,62.45671216,131,136,101,15.21946565,12.48345588,12.1509901,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,CARREFOUR,PIZZA INN,6224.767913,7428.25,1203.482087,19.3337664,8296.3,-868.05,-10.46309801,6616.5,811.75,12.268571,460,504,418,16.14836957,16.4609127,15.82894737,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,JUNCTION,CHICKEN INN,4366.608565,4121.5,-245.1085649,-5.613247931,3670.75,450.75,12.27950691,3686.5,435,11.79981012,392,357,376,10.51403061,10.28221289,9.804521277,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,JUNCTION,CREAMY INN,1083.864824,884.5,-199.3648239,-18.39388266,901.5,-17,-1.885745979,687.82,196.68,28.59469047,224,170,129,3.948660714,5.302941176,5.331937984,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,JUNCTION,GALITOS,2472.948571,1852,-620.9485709,-25.10964353,2341.5,-489.5,-20.90540252,2060.25,-208.25,-10.1079966,173,203,166,10.70520231,11.53448276,12.41114458,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,JUNCTION,PIZZA INN,12508.86367,11006.25,-1502.613675,-12.01239148,9810.75,1195.5,12.18561272,8255.25,2751,33.32424821,591,538,451,18.62309645,18.2355948,18.30432373,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,KIN ALILAC,CHICKEN INN,496.7371109,1486.25,989.5128891,199.2025293,0,1486.25,,0,1486.25,,143,0,0,10.39335664,,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,KIN ALILAC,CREAMY INN,173.2352719,331,157.7647281,91.06963398,0,331,,0,331,,64,0,0,5.171875,,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,KIN ALILAC,PIZZA INN,805.5786089,2861.25,2055.671391,255.1794907,0,2861.25,,0,2861.25,,184,0,0,15.55027174,,,0
26/12/2021,2021,4,12,December,2021-12,51,26,Sunday,6,1,1,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,1744.407754,1943.5,199.0922456,11.41317132,1897.5,46,2.424242424,1140.5,803,70.40771591,195,210,157,9.966666667,9.035714286,7.26433121,0
